date,division,event_url,fight_url,fighter,fighter_url,method,opponent,opponent_url,result,round,time,knockdowns,pass,reversals,sub_attempts,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts
"April 18, 2015",Bantamweight,http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/2230a5dbc0907859,Aljamain Sterling,http://ufcstats.com/fighter-details/cb696ebfb6598724,SUB,Takeya Mizugaki,http://ufcstats.com/fighter-details/48e093ea1f43a053,W,3,2:11,0,2,0,1,3,15,32,54,60,84,8,28,12,12,12,14,13,32,19,22,0,0
"April 18, 2015",Bantamweight,http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/2230a5dbc0907859,Takeya Mizugaki,http://ufcstats.com/fighter-details/48e093ea1f43a053,SUB,Aljamain Sterling,http://ufcstats.com/fighter-details/cb696ebfb6598724,L,3,2:11,0,0,0,0,0,1,13,42,19,49,6,30,6,10,1,2,7,34,6,8,0,0
"April 18, 2015",Welterweight,http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/bd246b9789f88e1c,Tim Means,http://ufcstats.com/fighter-details/4b47e71384a9522f,SUB,George Sullivan,http://ufcstats.com/fighter-details/6c7e25571490aa3b,W,3,3:41,1,2,0,1,2,2,48,130,69,151,28,89,12,32,8,9,30,100,9,14,9,16
"April 18, 2015",Welterweight,http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/bd246b9789f88e1c,George Sullivan,http://ufcstats.com/fighter-details/6c7e25571490aa3b,SUB,Tim Means,http://ufcstats.com/fighter-details/4b47e71384a9522f,L,3,3:41,0,0,0,0,0,5,39,164,43,169,27,134,9,25,3,5,34,153,5,11,0,0
"April 18, 2015",Featherweight,http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/4785bf265d05d85f,Diego Brandao,http://ufcstats.com/fighter-details/c2e3e67b5911bfb7,KO/TKO,Jimy Hettes,http://ufcstats.com/fighter-details/893d51aaf024eddd,W,1,5:00,0,1,0,0,2,3,12,24,25,39,8,17,3,4,1,3,2,9,6,6,4,9
"April 18, 2015",Featherweight,http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/4785bf265d05d85f,Jimy Hettes,http://ufcstats.com/fighter-details/893d51aaf024eddd,KO/TKO,Diego Brandao,http://ufcstats.com/fighter-details/c2e3e67b5911bfb7,L,1,5:00,0,0,1,0,1,3,11,18,17,24,5,11,6,7,0,0,4,7,7,11,0,0
"April 18, 2015",Middleweight,http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/642a8cc1195c5198,Chris Dempsey,http://ufcstats.com/fighter-details/dfae5da5676e4194,S-DEC,Eddie Gordon,http://ufcstats.com/fighter-details/8cad40a75e5c97f5,W,3,5:00,0,2,0,0,3,12,44,138,65,162,37,130,6,6,1,2,33,124,6,8,5,6
"April 18, 2015",Middleweight,http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/642a8cc1195c5198,Eddie Gordon,http://ufcstats.com/fighter-details/8cad40a75e5c97f5,S-DEC,Chris Dempsey,http://ufcstats.com/fighter-details/dfae5da5676e4194,L,3,5:00,0,1,0,0,3,3,37,140,48,154,36,139,1,1,0,0,35,134,2,6,0,0
"April 11, 2015",Heavyweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/6a7892754af30685,Mirko Filipovic,http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,KO/TKO,Gabriel Gonzaga,http://ufcstats.com/fighter-details/270b89c00ef0c55c,W,3,3:30,0,0,0,0,0,1,21,46,32,59,20,44,1,2,0,0,2,19,3,6,16,21
"April 11, 2015",Heavyweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/6a7892754af30685,Gabriel Gonzaga,http://ufcstats.com/fighter-details/270b89c00ef0c55c,KO/TKO,Mirko Filipovic,http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,L,3,3:30,0,4,0,1,2,7,19,47,46,75,16,42,2,3,1,2,4,20,3,5,12,22
"April 11, 2015",Light Heavyweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/b2bb725b17ab51b8,Jimi Manuwa,http://ufcstats.com/fighter-details/1e1dbd1cc5a7469e,U-DEC,Jan Blachowicz,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,W,3,5:00,0,0,0,0,0,2,43,86,81,130,15,46,16,25,12,15,30,69,13,17,0,0
"April 11, 2015",Light Heavyweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/b2bb725b17ab51b8,Jan Blachowicz,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,U-DEC,Jimi Manuwa,http://ufcstats.com/fighter-details/1e1dbd1cc5a7469e,L,3,5:00,0,0,0,0,0,3,44,106,58,120,25,77,17,26,2,3,33,90,11,16,0,0
"April 11, 2015",Welterweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/63c08ecea35e8bee,Pawel Pawlak,http://ufcstats.com/fighter-details/9310418684bc896f,U-DEC,Sheldon Westcott,http://ufcstats.com/fighter-details/ec2d13a87d3d9541,W,3,5:00,0,5,0,0,3,4,30,60,77,113,15,40,14,19,1,1,8,32,16,20,6,8
"April 11, 2015",Welterweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/63c08ecea35e8bee,Sheldon Westcott,http://ufcstats.com/fighter-details/ec2d13a87d3d9541,U-DEC,Pawel Pawlak,http://ufcstats.com/fighter-details/9310418684bc896f,L,3,5:00,0,0,0,0,3,11,17,45,38,70,6,24,10,19,1,2,3,15,14,30,0,0
"April 11, 2015",Women's Strawweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/fe9a58e79d54695b,Maryna Moroz,http://ufcstats.com/fighter-details/b4192a975027aab6,SUB,Joanne Calderwood,http://ufcstats.com/fighter-details/12f91bfa8f1f723b,W,1,1:30,0,0,0,1,0,0,12,32,12,32,11,30,1,2,0,0,12,32,0,0,0,0
"April 11, 2015",Women's Strawweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/fe9a58e79d54695b,Joanne Calderwood,http://ufcstats.com/fighter-details/12f91bfa8f1f723b,SUB,Maryna Moroz,http://ufcstats.com/fighter-details/b4192a975027aab6,L,1,1:30,0,0,0,0,0,0,11,24,13,26,3,12,2,4,6,8,10,22,1,2,0,0
"April 11, 2015",Welterweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/ec0a1c09d1b113b8,Leon Edwards,http://ufcstats.com/fighter-details/f1fac969a1d70b08,KO/TKO,Seth Baczynski,http://ufcstats.com/fighter-details/fd5b6598a3b70c0a,W,1,0:08,1,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,1,1,0,0,2,2
"April 11, 2015",Welterweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/ec0a1c09d1b113b8,Seth Baczynski,http://ufcstats.com/fighter-details/fd5b6598a3b70c0a,KO/TKO,Leon Edwards,http://ufcstats.com/fighter-details/f1fac969a1d70b08,L,1,0:08,0,0,0,0,0,0,0,4,0,4,0,3,0,1,0,0,0,4,0,0,0,0
"April 11, 2015",Middleweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/badc8c379cc2e6ff,Bartosz Fabinski,http://ufcstats.com/fighter-details/e17ac6410c8377f4,U-DEC,Garreth McLellan,http://ufcstats.com/fighter-details/f215cfbd4ba3c270,W,3,5:00,0,7,0,0,10,11,41,53,116,132,12,23,22,23,7,7,4,10,37,39,0,4
"April 11, 2015",Middleweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/badc8c379cc2e6ff,Garreth McLellan,http://ufcstats.com/fighter-details/f215cfbd4ba3c270,U-DEC,Bartosz Fabinski,http://ufcstats.com/fighter-details/e17ac6410c8377f4,L,3,5:00,0,0,0,2,0,4,13,21,51,59,2,10,3,3,8,8,2,10,11,11,0,0
"April 11, 2015",Welterweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/79e293137ef6421d,Sergio Moraes,http://ufcstats.com/fighter-details/1bcaac2d99b90fce,U-DEC,Mickael Lebout,http://ufcstats.com/fighter-details/c575ab451e3c5b1d,W,3,5:00,0,3,0,0,2,3,51,82,51,82,40,69,8,8,3,5,50,80,0,0,1,2
"April 11, 2015",Welterweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/79e293137ef6421d,Mickael Lebout,http://ufcstats.com/fighter-details/c575ab451e3c5b1d,U-DEC,Sergio Moraes,http://ufcstats.com/fighter-details/1bcaac2d99b90fce,L,3,5:00,0,0,1,0,0,0,47,111,50,114,33,95,5,6,9,10,46,110,0,0,1,1
"April 11, 2015",Featherweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/439905344ee8035e,Yaotzin Meza,http://ufcstats.com/fighter-details/3623bd267a2eef2e,U-DEC,Damian Stasiak,http://ufcstats.com/fighter-details/42a7e90605df3c8a,W,3,5:00,0,11,1,3,2,2,17,25,70,82,4,11,1,1,12,13,9,16,1,1,7,8
"April 11, 2015",Featherweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/439905344ee8035e,Damian Stasiak,http://ufcstats.com/fighter-details/42a7e90605df3c8a,U-DEC,Yaotzin Meza,http://ufcstats.com/fighter-details/3623bd267a2eef2e,L,3,5:00,0,2,1,1,1,2,14,23,16,25,8,14,3,6,3,3,8,17,1,1,5,5
"April 11, 2015",Heavyweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/a39d0adbeffe49de,Anthony Hamilton,http://ufcstats.com/fighter-details/c727c7d31c50c4cf,U-DEC,Daniel Omielanczuk,http://ufcstats.com/fighter-details/470fedbc8563ac47,W,3,5:00,0,2,0,0,3,4,83,100,113,131,29,44,51,53,3,3,3,12,44,47,36,41
"April 11, 2015",Heavyweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/a39d0adbeffe49de,Daniel Omielanczuk,http://ufcstats.com/fighter-details/470fedbc8563ac47,U-DEC,Anthony Hamilton,http://ufcstats.com/fighter-details/c727c7d31c50c4cf,L,3,5:00,0,0,0,0,1,3,36,44,81,91,16,23,17,18,3,3,3,5,27,33,6,6
"April 11, 2015",Women's Strawweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/6e652cbaaa406598,Aleksandra Albu,http://ufcstats.com/fighter-details/e76d9f656ceb82ab,SUB,Izabela Badurek,http://ufcstats.com/fighter-details/4fcf6e0c4e0e6664,W,2,3:34,0,0,0,1,0,1,42,62,53,74,34,52,4,6,4,4,29,48,13,14,0,0
"April 11, 2015",Women's Strawweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/6e652cbaaa406598,Izabela Badurek,http://ufcstats.com/fighter-details/4fcf6e0c4e0e6664,SUB,Aleksandra Albu,http://ufcstats.com/fighter-details/e76d9f656ceb82ab,L,2,3:34,0,0,0,0,1,8,32,45,42,55,4,17,9,9,19,19,6,18,26,27,0,0
"April 11, 2015",Lightweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/e8d336f4465e6640,Stevie Ray,http://ufcstats.com/fighter-details/31a13532e724ca2b,KO/TKO,Marcin Bandel,http://ufcstats.com/fighter-details/5c2ce761399dc9c5,W,2,1:35,0,5,0,2,0,0,31,42,45,57,27,35,1,1,3,6,5,10,1,1,25,31
"April 11, 2015",Lightweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/e8d336f4465e6640,Marcin Bandel,http://ufcstats.com/fighter-details/5c2ce761399dc9c5,KO/TKO,Stevie Ray,http://ufcstats.com/fighter-details/31a13532e724ca2b,L,2,1:35,0,0,0,0,0,5,3,5,5,7,1,2,1,2,1,1,3,3,0,1,0,1
"April 11, 2015",Featherweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/8502afcf211973a9,Taylor Lapilus,http://ufcstats.com/fighter-details/8b1ed83b02303075,U-DEC,Rocky Lee,http://ufcstats.com/fighter-details/0d1c163b206e8c5f,W,3,5:00,0,0,1,1,2,3,80,143,86,149,45,104,26,29,9,10,47,110,27,27,6,6
"April 11, 2015",Featherweight,http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/8502afcf211973a9,Rocky Lee,http://ufcstats.com/fighter-details/0d1c163b206e8c5f,U-DEC,Taylor Lapilus,http://ufcstats.com/fighter-details/8b1ed83b02303075,L,3,5:00,0,0,0,0,1,10,37,72,49,84,10,43,13,14,14,15,26,60,10,11,1,1
"April 04, 2015",Featherweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/bbebfc54abbb1d8b,Chad Mendes,http://ufcstats.com/fighter-details/b5b684eac99ae0a3,KO/TKO,Ricardo Lamas,http://ufcstats.com/fighter-details/3974fa35c917af1d,W,1,2:45,2,0,0,0,0,0,27,32,32,37,24,28,0,0,3,4,5,7,5,7,17,18
"April 04, 2015",Featherweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/bbebfc54abbb1d8b,Ricardo Lamas,http://ufcstats.com/fighter-details/3974fa35c917af1d,KO/TKO,Chad Mendes,http://ufcstats.com/fighter-details/b5b684eac99ae0a3,L,1,2:45,0,0,0,0,0,0,8,22,8,22,2,16,0,0,6,6,8,22,0,0,0,0
"April 04, 2015",Lightweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/634dbcef5111f939,Al Iaquinta,http://ufcstats.com/fighter-details/59279a7c978f7da0,S-DEC,Jorge Masvidal,http://ufcstats.com/fighter-details/47b9e0e7703a4868,W,3,5:00,0,0,0,0,0,9,55,153,55,153,18,107,11,18,26,28,54,150,1,3,0,0
"April 04, 2015",Lightweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/634dbcef5111f939,Jorge Masvidal,http://ufcstats.com/fighter-details/47b9e0e7703a4868,S-DEC,Al Iaquinta,http://ufcstats.com/fighter-details/59279a7c978f7da0,L,3,5:00,0,1,0,0,0,0,83,170,86,173,62,146,10,11,11,13,77,155,1,6,5,9
"April 04, 2015",Lightweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/9eb92b670eebdcd4,Michael Chiesa,http://ufcstats.com/fighter-details/c58f51dedb310998,U-DEC,Mitch Clarke,http://ufcstats.com/fighter-details/c76ec2bc3a57666a,W,3,5:00,0,4,0,0,4,7,59,128,98,173,48,113,9,13,2,2,41,107,7,9,11,12
"April 04, 2015",Lightweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/9eb92b670eebdcd4,Mitch Clarke,http://ufcstats.com/fighter-details/c76ec2bc3a57666a,U-DEC,Michael Chiesa,http://ufcstats.com/fighter-details/c58f51dedb310998,L,3,5:00,0,0,0,0,0,4,65,120,81,141,36,85,14,17,15,18,52,105,13,15,0,0
"April 04, 2015",Women's Bantamweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/cc7afab68363e076,Julianna Pena,http://ufcstats.com/fighter-details/3253b16d38ae087d,KO/TKO,Milana Dudieva,http://ufcstats.com/fighter-details/072a10e85f7d4bff,W,1,3:59,0,3,0,0,1,1,37,73,65,115,32,65,0,2,5,6,0,6,5,8,32,59
"April 04, 2015",Women's Bantamweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/cc7afab68363e076,Milana Dudieva,http://ufcstats.com/fighter-details/072a10e85f7d4bff,KO/TKO,Julianna Pena,http://ufcstats.com/fighter-details/3253b16d38ae087d,L,1,3:59,0,1,0,0,1,2,0,5,10,24,0,5,0,0,0,0,0,5,0,0,0,0
"April 04, 2015",Featherweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/0c25bb24dbb63655,Clay Guida,http://ufcstats.com/fighter-details/c47df9303d318c67,U-DEC,Robert Peralta,http://ufcstats.com/fighter-details/960d6cae8879ba2b,W,3,5:00,0,6,0,1,6,11,27,64,44,85,4,40,8,8,15,16,6,42,11,12,10,10
"April 04, 2015",Featherweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/0c25bb24dbb63655,Robert Peralta,http://ufcstats.com/fighter-details/960d6cae8879ba2b,U-DEC,Clay Guida,http://ufcstats.com/fighter-details/c47df9303d318c67,L,3,5:00,0,0,0,0,0,0,24,84,41,103,13,71,2,3,9,10,20,72,4,12,0,0
"April 04, 2015",Lightweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/12c600dc64edb403,Dustin Poirier,http://ufcstats.com/fighter-details/029eaff01e6bb8f0,KO/TKO,Diego Ferreira,http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,W,1,3:45,2,0,0,0,0,0,24,50,29,56,20,45,1,2,3,3,20,41,1,2,3,7
"April 04, 2015",Lightweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/12c600dc64edb403,Diego Ferreira,http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,KO/TKO,Dustin Poirier,http://ufcstats.com/fighter-details/029eaff01e6bb8f0,L,1,3:45,0,0,0,0,0,2,20,56,20,56,12,46,5,7,3,3,16,52,4,4,0,0
"April 04, 2015",Women's Bantamweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/8cf571afc2618df4,Liz Carmouche,http://ufcstats.com/fighter-details/51a0c09cbe9b8472,U-DEC,Lauren Murphy,http://ufcstats.com/fighter-details/729d4bd5a6cd0a97,W,3,5:00,0,1,0,0,2,8,38,66,149,189,19,43,8,12,11,11,24,50,13,15,1,1
"April 04, 2015",Women's Bantamweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/8cf571afc2618df4,Lauren Murphy,http://ufcstats.com/fighter-details/729d4bd5a6cd0a97,U-DEC,Liz Carmouche,http://ufcstats.com/fighter-details/51a0c09cbe9b8472,L,3,5:00,0,0,0,0,2,9,46,102,67,127,6,59,2,2,38,41,12,65,29,32,5,5
"April 04, 2015",Lightweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/85dcf9425d3c4e56,Alexander Yakovlev,http://ufcstats.com/fighter-details/d06f8869449ba7bd,U-DEC,Gray Maynard,http://ufcstats.com/fighter-details/7d96bc577e5178b2,W,3,5:00,1,3,0,0,2,5,31,72,46,92,21,59,9,11,1,2,15,49,8,12,8,11
"April 04, 2015",Lightweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/85dcf9425d3c4e56,Gray Maynard,http://ufcstats.com/fighter-details/7d96bc577e5178b2,U-DEC,Alexander Yakovlev,http://ufcstats.com/fighter-details/d06f8869449ba7bd,L,3,5:00,0,0,0,0,2,17,21,55,27,61,16,41,3,12,2,2,18,48,3,7,0,0
"April 04, 2015",Heavyweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/f9373ab59b7a853b,Timothy Johnson,http://ufcstats.com/fighter-details/cc900af167fbedfd,KO/TKO,Shamil Abdurakhimov,http://ufcstats.com/fighter-details/2f5cbecbbe18bac4,W,1,4:57,0,2,0,0,1,2,22,59,33,72,14,44,1,6,7,9,3,29,8,12,11,18
"April 04, 2015",Heavyweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/f9373ab59b7a853b,Shamil Abdurakhimov,http://ufcstats.com/fighter-details/2f5cbecbbe18bac4,KO/TKO,Timothy Johnson,http://ufcstats.com/fighter-details/cc900af167fbedfd,L,1,4:57,0,0,0,0,0,1,9,25,11,27,5,19,0,1,4,5,9,22,0,3,0,0
"April 04, 2015",Middleweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/3845a6838fe00265,Ron Stallings,http://ufcstats.com/fighter-details/6dd758d34da8d254,U-DEC,Justin Jones,http://ufcstats.com/fighter-details/9b75954db8db2a08,W,3,5:00,0,0,0,0,0,0,50,84,87,127,31,60,17,21,2,3,32,55,18,28,0,1
"April 04, 2015",Middleweight,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/fight-details/3845a6838fe00265,Justin Jones,http://ufcstats.com/fighter-details/9b75954db8db2a08,U-DEC,Ron Stallings,http://ufcstats.com/fighter-details/6dd758d34da8d254,L,3,5:00,0,0,0,0,2,12,23,72,88,145,12,59,3,3,8,10,5,37,14,30,4,5
"March 21, 2015",Welterweight,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/fight-details/bc096e8ae14582ec,Demian Maia,http://ufcstats.com/fighter-details/427b5953ac8e3a27,U-DEC,Ryan LaFlare,http://ufcstats.com/fighter-details/4c7781da8c6cae93,W,5,5:00,0,14,0,2,5,14,36,69,76,121,32,65,3,3,1,1,12,39,0,0,24,30
"March 21, 2015",Welterweight,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/fight-details/bc096e8ae14582ec,Ryan LaFlare,http://ufcstats.com/fighter-details/4c7781da8c6cae93,U-DEC,Demian Maia,http://ufcstats.com/fighter-details/427b5953ac8e3a27,L,5,5:00,0,0,0,0,0,0,25,91,54,121,8,60,5,15,12,16,24,88,0,0,1,3
"March 21, 2015",Welterweight,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/fight-details/1641d396e409a350,Erick Silva,http://ufcstats.com/fighter-details/5866fc86183a9fb8,SUB,Josh Koscheck,http://ufcstats.com/fighter-details/dd37fd509af89f15,W,1,4:21,0,0,0,1,0,1,14,32,16,34,8,22,5,8,1,2,9,26,1,1,4,5
"March 21, 2015",Welterweight,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/fight-details/1641d396e409a350,Josh Koscheck,http://ufcstats.com/fighter-details/dd37fd509af89f15,SUB,Erick Silva,http://ufcstats.com/fighter-details/5866fc86183a9fb8,L,1,4:21,0,0,0,0,0,3,4,21,7,24,4,20,0,1,0,0,3,20,1,1,0,0
"March 21, 2015",Lightweight,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/fight-details/0eac602503b48b1a,Leonardo Santos,http://ufcstats.com/fighter-details/9c65736747ca92ec,SUB,Anthony Rocco Martin,http://ufcstats.com/fighter-details/5331b25a60417ffb,W,2,2:29,0,2,0,1,1,2,12,39,16,43,6,25,0,3,6,11,12,39,0,0,0,0
"March 21, 2015",Lightweight,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/fight-details/0eac602503b48b1a,Anthony Rocco Martin,http://ufcstats.com/fighter-details/5331b25a60417ffb,SUB,Leonardo Santos,http://ufcstats.com/fighter-details/9c65736747ca92ec,L,2,2:29,0,0,0,0,0,3,14,36,24,46,8,30,1,1,5,5,14,36,0,0,0,0
"March 21, 2015",Women's Bantamweight,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/fight-details/fe5427398fd9d9dc,Amanda Nunes,http://ufcstats.com/fighter-details/80fa8218c99f9c58,KO/TKO,Shayna Baszler,http://ufcstats.com/fighter-details/8ef4a91ac694b7ce,W,1,1:56,1,0,0,0,0,0,15,17,17,20,8,9,1,2,6,6,13,14,0,0,2,3
"March 21, 2015",Women's Bantamweight,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/fight-details/fe5427398fd9d9dc,Shayna Baszler,http://ufcstats.com/fighter-details/8ef4a91ac694b7ce,KO/TKO,Amanda Nunes,http://ufcstats.com/fighter-details/80fa8218c99f9c58,L,1,1:56,0,0,0,0,0,2,1,8,1,8,1,7,0,0,0,1,1,7,0,1,0,0
"March 21, 2015",Lightweight,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/fight-details/55c6d02e838dc60f,Gilbert Burns,http://ufcstats.com/fighter-details/23024fdfc966410a,SUB,Alex Oliveira,http://ufcstats.com/fighter-details/57b10fca4f9c9a7a,W,3,4:14,0,2,0,2,2,5,17,44,37,69,8,32,5,6,4,6,10,37,3,3,4,4
"March 21, 2015",Lightweight,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/fight-details/55c6d02e838dc60f,Alex Oliveira,http://ufcstats.com/fighter-details/57b10fca4f9c9a7a,SUB,Gilbert Burns,http://ufcstats.com/fighter-details/23024fdfc966410a,L,3,4:14,0,0,0,0,0,0,29,76,31,80,22,67,3,4,4,5,26,70,3,6,0,0
"March 21, 2015",Featherweight,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/fight-details/9150344ed35f355d,Godofredo Pepey,http://ufcstats.com/fighter-details/fa37628269132d1a,SUB,Andre Fili,http://ufcstats.com/fighter-details/8fd808923cffff82,W,1,3:14,0,0,0,1,0,2,1,4,5,8,0,3,0,0,1,1,1,4,0,0,0,0
"March 21, 2015",Featherweight,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/fight-details/9150344ed35f355d,Andre Fili,http://ufcstats.com/fighter-details/8fd808923cffff82,SUB,Godofredo Pepey,http://ufcstats.com/fighter-details/fa37628269132d1a,L,1,3:14,0,0,0,0,0,0,1,6,3,9,0,4,1,2,0,0,0,4,1,2,0,0
"March 21, 2015",Lightweight,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/fight-details/22a243c5fba0fb46,Francisco Trinaldo,http://ufcstats.com/fighter-details/a8283a4f415e1eb9,U-DEC,Akbarh Arreola,http://ufcstats.com/fighter-details/c136b2a8852da5bd,W,3,5:00,0,0,0,0,3,3,39,115,91,169,29,102,6,7,4,6,19,70,3,5,17,40
"March 21, 2015",Lightweight,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/fight-details/22a243c5fba0fb46,Akbarh Arreola,http://ufcstats.com/fighter-details/c136b2a8852da5bd,U-DEC,Francisco Trinaldo,http://ufcstats.com/fighter-details/a8283a4f415e1eb9,L,3,5:00,0,0,0,0,0,0,34,74,82,127,17,51,7,11,10,12,28,66,1,1,5,7
